ham,If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number
spam,PRIVATE Your 2003 Account Statement for 07808247860 shows 800 unredeemed S I M points Call 08719899229 Identifier Code 40411 Expires 06/11/04
ham,Ok lor
ham,Book which lesson then you msg me I will call up after work or sth I'm going to get specs My membership is PX3748
ham,"Haha get used to driving to usf man, I know a lot of stoners"
spam,"Claim a 200 shopping spree, just call 08717895698 now Have you won MobStoreQuiz10ppm"
ham,i want to grasp your pretty booty 
ham,Thats cool I want to please you
ham,U need my presnts always bcz U cant mis love jeevithathile irulinae neekunna prakasamanu sneham prakasam ennal prabha 'That mns prabha is'LOVE' Got it Dont mis me
ham,V nice Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census Busy transcribing 
ham,Not sure I have the stomach for it 
spam,"If you don't, your prize will go to another customer T&C at wwwtcbiz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy"
ham,How much is torch in 9ja
ham,Hello beautiful r u ok I've kinda ad a row wiv and he walked out the pub I wanted a night wiv u Miss u 
ham,Tell them no need to investigate about me anywhere
spam,Had your mobile 11 months or more U R entitled to Update to the latest colour mobiles with camera for Free Call The Mobile Update Co FREE on 08002986030
ham,Sure but since my parents will be working on Tuesday I don't really need a cover story
ham,"Hiya, probably coming home  weekend after next"
spam,INTERFLORA  “It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow
ham,Nobody can decide where to eat and dad wants Chinese
ham,Dunno he jus say go lido Same time 930
ham,"Nope, I'm still in the market"
ham,Thanks for being there for me just to talk to on saturday You are very dear to me I cherish having you as a brother and role model
ham,Its normally hot mail Com you see
ham,Hey You got any mail
ham,"# %of pple marry with their lovers becz they hav gud undrstndng dat avoids problems i sent dis 2 u, u wil get gud news on friday by d person you like And tomorrow will be the best day of your life Dont break this chain If you break you will suffer send this to  #  frnds in #  mins whn u read"
ham,Ha I wouldn't say that I just didn't read anything into way u seemed I don't like 2 be judgementali save that for fridays in the pub
ham,Yeah I can still give you a ride
ham,Minimum walk is 3miles a day
spam,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs wwwIdewcom SkillGame, 1Winaweek, age16 150ppermessSubscription"
ham,I got your back Do you have any dislikes in bed
ham,Will purchase d stuff today and mail to you Do you have a po box number
ham,Ok lor
ham,God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands Now plz dont ask y he created so much gap between legs 
ham,Are we doing the norm tomorrow I finish just a 415 cos of st tests Need to sort library stuff out at some point tomo  got letter from today  access til end march so i better get move on
ham,"I'm not coming over, do whatever you want"
ham,I sent your maga that money yesterday oh
ham,"K, can I pick up another 8th when you're done"
ham,Oops 4 got that bit
ham,Cause I'm not freaky lol
ham,Hi dude hw r u da realy mising u today
spam,"3 FREE TAROT TEXTS Find out about your love life now TRY 3 FOR FREE Text CHANCE to 85555 16 only After 3 Free, Msgs £150 each"
ham,Just re read it and I have no shame but tell me how he takes it and if he runs I will blame u 4 ever Not really 4 ever just a long time 
ham,Can u look 4 me in da lib i got stuff havent finish yet
spam,88066 FROM 88066 LOST 3POUND HELP
ham,Stupidits not possible
ham,HI ITS JESS I DONT KNOW IF YOU ARE AT WORK BUT CALL ME WHEN U CAN IM AT HOME ALL EVE XXX
ham,Ok i shall talk to him
ham,Also hi wesley how've you been
ham,"What are you doing in langport Sorry, but I'll probably be in bed by 9pm It sucks being ill at xmas When do you and go2sri lanka "
spam,Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Calls£1/minMobsmore LKPOBOX177HP51FL
ham,I had it alreadysabarish asked me to go
ham,ILL B DOWN SOON
ham,Customer place i will call you
spam,U have a secret admirer who is looking 2 make contact with Ufind out who they Rreveal who thinks UR so specialcall on 09058094599
ham,Ok cool See ya then
ham,u predict wat time u'll finish buying
ham,"Nothing really, just making sure everybody's up to speed"
ham,Then cant get da laptop My matric card wif u lei 
ham,"Response is one of d powerful weapon 2 occupy a place in others 'HEART' So, always give response 2 who cares 4 U Gud nightswt dreamstake care"
ham,I'm at work Please call
spam,Txt CALL to No 86888 & claim your reward of 3 hours talk time to use from your phone now Subscribe6GBP/mnth inc 3hrs 16 stoptxtStop wwwgambtv
ham,I like to talk pa but am not able to I dont know y
spam,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 £100 cash Name the NEW US President txt ans to 80082
ham,Hey i'm bored So i'm thinking of u So wat r u doing
ham,Teach me apps da When you come to college
ham,No da if you run that it activate the full version da
ham,"aight we can pick some up, you open before tonight"
ham,What happen dear tell me
spam,Had your mobile 11mths  Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls Call Mobile Upd8 on freefone 08000839402 or 2StopTx
spam,"New Mobiles from 2004, MUST GO Txt NOKIA to No 89545 & collect yours today From ONLY £1 www4tcbiz 2optout 08718726270150gbp/mtmsg18 TXTAUCTION"
ham,An excellent thought by a misundrstud frnd I knw u hate me bt the day wen u'll knw the truth u'll hate urself Gn
ham,Dunno lei I thk mum lazy to go out I neva ask her yet
ham,S but mostly not like that
ham,Send me the new number
ham,Ok Chinese food on its way When I get fat you're paying for my lipo
spam,Call Germany for only 1 pence per minute Call from a fixed line via access number 0844 861 85 85 No prepayment Direct access
ham,I am on the way to tirupur
ham,No go No openings for that room 'til after thanksgiving without an upcharge
ham,Ard 6 like dat lor
ham,Kkwhen are you going
ham,Im good I have been thinking about you
ham,"Awesome, text me when you're restocked"
ham,Never blame a day in ur life Good days give u happiness Bad days give u experience Both are essential in life All are Gods blessings good morning
ham,Get me out of this dump heap My mom decided to come to lowes BORING
ham,Gr8 So how do you handle the victoria island traffic Plus when's the album due
ham,"Are you sure you don't mean get here, we made you hold all the weed"
ham,All was well until slightly disastrous class this pm with my fav darlings Hope day off ok Coffee wld be good as can't stay late tomorrow Same time + place as always
ham,I cant pick the phone right now Pls send a message
ham,I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that
ham,Ok not a problem will get them a taxi C ing  tomorrow and tuesday On tuesday think we r all going to the cinema 
ham,Yo dude guess who just got arrested the other day
ham,Never y lei I v lazy Got wat Dat day u send me da url cant work one
ham,Forgot to tell u smth Can u like number the sections so that it's clearer
ham,No problem with the renewal Ill do it right away but i dont know his details
ham,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World Ge"
ham,"Hey babe I saw you came online for a second and then you disappeared, what happened "
ham,I can do that I want to please you both inside and outside the bedroom
spam,"Urgent Please call 0906346330 Your ABTA complimentary 4 Spanish Holiday or £10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+"
ham,You are a big chic Common Declare
ham,Tell your friends what you plan to do on Valentines day @ URL
ham,I'm on da bus going home
ham,Lol yep did that yesterday Already got my fireplace Now its just another icon sitting there for me
spam,"Romantic Paris 2 nights, 2 flights from £79 Book now 4 next year Call 08704439680Ts&Cs apply"
ham,"K I'll head out in a few mins, see you there"
ham,Sure I am driving but will reach my destination soon
ham,Not yet Just i'd like to keep in touch and it will be the easiest way to do that from barcelona By the way how ru and how is the house
ham,I will send them to your email Do you mind  #  times per night
ham,That sucks I'll go over so u can do my hair You'll do it free right
ham,"K I'm ready,  # "
ham,Were gonna go get some tacos
ham,I've reached sch already
ham,Ok no prob
ham,"I think I€˜m waiting for the same bus Inform me when you get there, if you ever get there"
ham,Send his number and give reply tomorrow morning for why you said that to him like that ok
ham,My uncles in Atlanta Wish you guys a great semester
ham,Appt is at TIME am Not my fault u don't listen I told u twice
ham,Never blame a day in ur life Good days give u happiness Bad days give u experience Both are essential in life All are Gods blessings good morning
ham,Oh unintentionally not bad timing Great Fingers  the trains play along Will give fifteen min warning
ham,Thank u IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE
ham,Not a drop in the tank
ham,"I can make it up there, squeezed  #  bucks out of my dad"
ham,"Dont search love, let love find U Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U BSLVYL"
ham,I'm leaving my house now
ham,Mum ask u to buy food home
ham,"Short But Cute Be a good person, but dont try to prove it Gud noon"
spam,"For ur chance to win £250 cash every wk TXT PLAY to 83370 T's&C's wwwmusictrivianet custcare 08715705022, 1x150p/wk"
ham,Are you wet right now
ham,"I wonder if your phone battery went dead  I had to tell you, I love you babe"
spam,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize Txt word COLLECT to No 83355 IBHltd LdnW15H 150p/Mtmsgrcvd18+"
ham,We still on for tonight
ham,Gud mrng dear have a nice day
ham,Water logging in desert Geoenvironmental implications
ham,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k I've cried enough today"
ham,When are you guys leaving
ham,Shall i come to get pickle
ham,K Must book a not huh so going for yoga basic on sunday
ham,Babe  What are you doing  Where are you  Who are you talking to  Do you think of me  Are you being a good boy Are you missing me Do you love me 
ham,No da  Vijay going to talk in jaya tv
spam,Dont forget you can place as many FREE Requests with 1stchoicecouk as you wish For more Information call 08707808226
ham,Do u noe wat time e place dat sells 4d closes
ham,Its ok my arm is feeling weak cuz i got a shot so we can go another time
ham,Full heat pa i have applyed oil pa
ham,Come to medical college at 7pm forward it da
ham,jay says he'll put in  #
ham,Thanks for looking out for me I really appreciate
ham,Your opinion about me 1 Over 2 Jada 3 Kusruthi 4 Lovable 5 Silent 6 Spl character 7 Not matured 8 Stylish 9 Simple Pls reply
ham,Only saturday and sunday holiday so its very difficult
ham,Auntie huai juan never pick up her phone
ham,"Aight, I'll ask a few of my roommates"
ham,Shes find I sent you an offline message to know how anjola's now
ham,Yo do you know anyone  #  or otherwise able to buy liquor Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night
ham,"Merry Christmas to you too babe, i love ya kisses"
spam,Customer Loyalty OfferThe NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION Txt word START to No 81151 & get yours Now 4T&Ctxt TC 150p/MTmsg
ham,Juz now havent woke up so a bit blur blur Can Dad went out liao I cant cum now oso
ham,"Sorry, got a late start, we're on the way"
ham,Sorry i'm not free
ham," Was really good to see you the other day dudette, been missing you"
ham,Ok
ham,Love you aathilove u lot
spam,U have a secret admirer who is looking 2 make contact with Ufind out who they Rreveal who thinks UR so specialcall on 09058094599
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously Coz being angry is d most childish n true way of showing deep affection, care n luv kettoda manda Have nice day da"
ham,Hope you are having a great day
ham,Crucify is c not s You should have told me earlier
ham,He said i look pretty wif long hair wat But i thk he's cutting quite short 4 me leh
ham,Sorry sent blank msg again Yup but trying 2 do some serious studying now
ham,Dad says hurry the hell up
ham,I cant pick the phone right now Pls send a message
ham,Who's there say hi to our drugdealer
ham,Keep my payasam there if rinu brings
ham,Takin a shower now but yeah I'll leave when I'm done
ham,Then u drive lor
ham,You need to get up Now
ham,I have had two more letters from  I will copy them for you cos one has a message for you Speak soon
ham,"Why is that, princess I bet the brothas are all chasing you"
ham,Fyi I'm gonna call you sporadically starting at like  #  bc we are not not doin this
ham,Boo How's things I'm back at home and a little bored already 
ham,My sister going to earn more than me da
ham,Aiyo please u got time meh
ham,Aiyar sorry lor forgot 2 tell u
ham,"Got fujitsu, ibm, hp, toshiba Got a lot of model how to say"
ham,Of cos can lar i'm not so ba dao ok 1 pm lor Y u never ask where we go ah I said u would ask on fri but he said u will ask today
ham,I am going to film 2day da At 6pm Sorry da
ham,I'm always looking for an excuse to be in the city
ham,Eh sorry leh I din c ur msg Not sad already lar Me watching tv now U still in office
spam,Call from 08702490080  tells u 2 call 09066358152 to claim £5000 prize U have 2 enter all ur mobile & personal details @ the prompts Careful
ham,Yeah no probs  last night is obviously catching up with you Speak soon 
ham,Good Morning plz call me sir
ham,K sure am in my relatives home Sms me de Pls
ham,Take some small dose tablet for fever
ham, yeah Lol Luckily i didn't have a starring role like you
ham,I'm turning off my phone My moms telling everyone I have cancer And my sister won't stop calling It hurts to talk Can't put up with it See u when u get home Love u
spam,FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW 18 T&C wwwtxttowincouk
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously Coz being angry is d most childish n true way of showing deep affection, care n luv kettoda manda Have nice day da"
spam,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med PopcornJust show msg+ticket@kioskValid 47/12 C t&c @kiosk Reply SONY 4 mre film offers
ham,Oh baby of the house How come you dont have any new pictures on facebook
ham,I will reach ur home in  #  minutes
spam,100 dating service call 09064012103 box334sk38ch
spam,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs wwwsmsconet cost£375max 
ham,How much r u willing to pay
ham,THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION IS FRAN STILL WITH BOYF IVE GOTTA INTERVIW 4 EXETER BIT WORRIEDx
ham,Shall i ask one thing if you dont mistake me
ham,All e best 4 ur exam later
ham,Heehee that was so funny tho
ham,She went to attend another two rounds todaybut still did't reach home
ham,I love to give massages I use lots of baby oil What is your fave position
ham,Pls help me tell Ashley that i cant find her number oh
ham,Can you do online transaction
ham,Yeah that'd pretty much be the best case scenario
ham,do u think that any girl will propose u today by seing ur bloody face
ham,Can you plz tell me the ans BSLVYL sent via fullonsmscom
ham,You should get more chicken broth if you want ramen unless there's some I don't know about
ham,Are you comingdown later
ham,Most of the tiime when i don't let you hug me it's so i don't break into tears
ham,Dis is yijue I jus saw ur mail In case huiming havent sent u my num Dis is my num
ham,Did you see that film
ham,Company is very goodenvironment is terrific and food is really nice
ham,"Please protect yourself from ethreats SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email Never share your password with anybody"
ham,What Todaysundaysunday is holidayso no work
ham,No She's currently in scotland for that
ham,No she didnt I will search online and let you know
spam,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points To claim call 08719181259 Identifier code XXXXX Expires 260305
ham,The bus leaves at  # 
ham,We live in the next  # mins
ham,Noice Text me when you're here
ham,"It's not that you make me cry It's just that when all our stuff happens on top of everything else, it pushes me over the edge You don't underdtand how often i cry over my sorry, sorry life"
ham,Wat r u doing
ham,Dude ive been seeing a lotta corvettes lately
ham,Kkgoodstudy well
spam,"January Male Sale Hot Gay chat now cheaper, call 08709222922 National rate from 15p/min cheap to 78p/min peak To stop texts call 08712460324 10p/min"
ham,"Hello, my love  How went your day  Are you alright  I think of you, my sweet and send a jolt to your heart to remind you  I LOVE YOU Can you hear it  I screamed it across the sea for all the world to hear Ahmad al Hallaq is loved  and owned  possessive passionate kiss"
ham,SERIOUSLY TELL HER THOSE EXACT WORDS RIGHT NOW
ham,"Open rebtel with firefox When it loads just put plus sign in the user name place, and it will show you two numbers The lower number is my number Once you pick that number the pin will display okay"
ham,And he's apparently bffs with carly quick now
ham,"Edison has rightly said, A fool can ask more questions than a wise man can answer Now you know why all of us are speechless during ViVa GM,GN,GE,GNT"
ham,May i call You later Pls
ham,u thk of wat to eat tonight
ham,Kkwhen will you give treat
ham,Ok lar i double check wif da hair dresser already he said wun cut v short He said will cut until i look nice
ham,We spend our days waiting for the ideal path to appear in front of us But what we forget is paths are made by walking not by waiting Goodnight
spam,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now
ham,"Sorry, I'll call later"
spam,Please CALL 08712402902 immediately as there is an urgent message waiting for you
ham,I wont touch you with out your permission
ham,I dont know ask to my brother Nothing problem some thing that Just i told 
ham,Oh ho Is this the first time u use these type of words
spam,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www07781482378com"
ham,"Good afternoon, my love It was good to see your words on YM and get your tm Very smart move, my slave  smiles  I drink my coffee and await you"
ham,Does daddy have a bb now
ham,What are youdoing later Sar xxx
ham,All these nice new shirts and the only thing I can wear them to is nudist themed _ you in mu
ham,"8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try"
ham,"Sorry, I'll call later"
ham,R u over scratching it
spam,"FREE GAME Get Rayman Golf 4 FREE from the O2 Games Arcade 1st get UR games settings Reply POST, then save & activ8 Press 0 key for Arcade Termsapply"
ham,Hello/@drivby0quit edrunk sorry iff pthis makes no senrddnot no how ^ dancce 2 drum n basqihave fun 2nhite x ros xxxxxxx
ham,Should I tell my friend not to come round til like  # ish
ham,Is that seriously how you spell his name
ham,"Ela kano,il download, come wen ur free"
ham,"Haven't found a way to get another app for your phone, eh  Will you go to the net cafe  Did you take that job Geeee I need you babe I crave to see you "
ham,"Hello Sort of out in town already That  So dont rush home, I am eating nachos Will let you know eta"
ham,Do you work all this week 
ham,Yo guess what I just dropped
ham,Hows that watch resizing
ham,Well good morning mr  Hows london treatin' ya treacle
ham,"How about clothes, jewelry, and trips"
ham,Ooooooh I forgot to tell u I can get on yoville on my phone
ham,You have registered Sinco as Payee Log in at icicibankcom and enter URN  #  to confirm Beware of frauds Do NOT share or disclose URN to anyone
ham,Hostbased IDPS for linux systems
ham,"Dear,Me at cherthalain case u r coming cochin pls call bfore u starti shall also reach accordinglyor tell me which day u r comingtmorow i am engaged ans its holiday"
ham,"Guy, no flash me now If you go call me, call me How madam Take care oh"
ham,Oh and by the way you do have more food in your fridge Want to go out for a meal tonight 
ham,Must come later I normally bathe him in da afternoon mah
ham,Lol I would but despite these cramps I like being a girl
ham,U having lunch alone I now so bored
ham,"Mostly sports typelyk footbl,crckt"
ham,I am not at all happy with what you saying or doing
ham,Weightloss No more girl friends Make loads of money on ebay or something And give thanks to God
ham,No To be nosy I guess Idk am I over reacting if I'm freaked
ham,"LOL  grins  I'm not babe, but thanks for thinking of me"
ham,Do you think i can move  #  in a week
ham,"New Theory Argument wins d SITUATION, but loses the PERSON So dont argue with ur friends just    kick them & say, I'm always correct"
ham,Good morning At the repair shopthe ONLY reason i'm up at this hour
ham,"Uncle G, just checking up on you Do have a rewarding month"
ham,See the forwarding message for proof
ham,"K I yan jiu liao Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4"
ham,Where did u go My phone is gonna die you have to stay in here
ham,Uncle boye I need movies oh Guide me Plus you know torrents are not particularly legal here And the system is slowing down What should i do Have a gr8 day Plus have you started cos i dont meet you online How was the honey moon
ham,"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight"
ham,"Honey, can you pls find out how much they sell Predicte in Nigeria And how many times can it be used Its very important to have a reply before monday"
ham,Maybe Say hi to  and find out if  got his card Great escape or wetherspoons 
ham,Wah Okie okie Muz make use of e unlimited Haha 
ham,Just nw i came to hme da
ham,Where @
ham,Kyou are the only girl waiting in reception ah
ham,I am not having her number sir
ham,Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all We should try to go out one of th
ham,Are you this much buzy
ham,Lemme know when you're here
ham,My sister cleared two round in birla soft yesterday
spam,FREE for 1st week No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates wwwgetzedcouk POBox 36504 W45WQ norm150p/tone 16+
ham,Hey come online Use msn We are all there
spam,<Forwarded from 21870000>Hi  this is your Mailbox Messaging SMS alert You have 40 matches Please call back on 09056242159 to retrieve your messages and matches cc100p/min
ham,"Aight, you close by or still down around alex's place"
ham,Doc prescribed me morphine cause the other pain meds aren't enough Waiting for my mom to bring it That med should kick in fast so I'm gonna try to be on later
ham,Oic I saw him too but i tot he din c me I found a group liao
ham,It is a good thing I'm now getting the connection to bw
ham,"I'll text carlos and let you know, hang on"
ham,"Sir, I am waiting for your mail"
ham,Gudnitetcpractice going on
ham,"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough "
ham,But that's on ebay it might be less elsewhere
ham,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose  u lose if u win  u still lose"
spam,Want 2 get laid tonight Want real Dogging locations sent direct 2 ur Mob Join the UK's largest Dogging Network by txting MOAN to 69888Nyt ec2a 31pmsg@150p
ham,"I'm in a meeting, call me later at"
ham,Not tonight mate Catching up on some sleep This is my new number by the way 
spam,TheMob>Yo yo yoHere comes a new selection of hot downloads for our members to get for FREE Just click & open the next link sent to ur fone
ham,You didn't have to tell me thatnow i'm thinking Plus he's going to stop all your runs
ham,"They can try They can get lost, in fact Tee hee"
ham,See you there 
spam,You have 1 new message Please call 08715205273
ham,Leave it U will always be ignorant
ham,You will be in the place of that man
ham,No On the way home So if not for the long dry spell the season would have been over
ham,Happy New year my dear brother I really do miss you Just got your number and decided to send you this text wishing you only happiness Abiola
ham,Please don't text me anymore I have nothing else to say
spam,I don't know u and u don't know me Send CHAT to 86688 now and let's find each other Only 150p/Msg rcvd HG/Suite342/2Lands/Row/W1J6HL LDN 18 years or over
ham,"Sorry, was in the bathroom, sup"
ham,"Aight, we'll head out in a few"
ham,u still attending da talks
ham,Meanwhile in the suite xavier decided to give us  #  seconds of warning that samantha was coming over and is playing jay's guitar to impress her or something Also I don't think doug realizes I don't live here anymore
ham,Went to ganesh dress shop
ham,I always chat with you In fact i need money can you raise me
ham,No that just means you have a fat head
ham,"Sorry, I'll call later"
spam,"Thanks for your ringtone order, ref number R836 Your mobile will be charged £450 Should your tone not arrive please call customer services on 09065069154"
ham,How was txting and driving
ham,Ha ha ha good joke Girls are situation seekers
ham,What you doinghow are you
ham,And how's your husband
ham,My love  I hope your not doing anything drastic Don't you dare sell your pc or your phone 
ham,I am not sure about night menu   I know only about noon menu
ham,Holy living christ what is taking you so long
ham,"Nah I don't think he goes to usf, he lives around here though"
ham,And that is the problem You walk around in julianaland oblivious to what is going on around you I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do It's not that you don't know why I'm upsetit's that you don't listen when i tell you WHAT is going to upset me Then you want to be surprised when I'm mad
ham,"Haha, my legs and neck are killing me and my amigos are hoping to end the night with a burn, think I could swing by in like an hour"
ham,Badrith is only for chennaii will surely pick for usno competition for him
ham,Ya that one is slow as poo
ham,Hi my email address has changed now it is 
ham,I love to wine and dine my lady
ham,Watching tv now I got new job 
ham,WHAT TIME U WRKIN
ham,wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine KUDIyarasu dhina vaazhthukkal 
ham,"Sounds good, keep me posted"
ham,I called and said all to himthen he have to choose this future
ham,Free any day but i finish at 6 on mon n thurs
ham,Going on nothing greatbye
ham,I am in your office na
ham,"K, text me when you're on the way"
ham,"You are everywhere dirt, on the floor, the windows, even on my shirt And sometimes when i open my mouth, you are all that comes flowing out I dream of my world without you, then half my chores are out too A time of joy for me, lots of tv shows ill see But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one"
ham,Or u ask they all if next sat can a not If all of them can make it then i'm ok lor
ham,Finally the match heading towards draw as your prediction
ham,Simply sitting and watching match in office
ham,"The world suffers a lot Not because of the violence of bad people But because of the silence of good people, Gud night"
ham,I'm in class Will holla later
ham,So can collect ur laptop
ham,No we sell it all so we'll have tons if coins Then sell our coins to someone thru paypal Voila Money back in life pockets
ham,Let's pool our money together and buy a bunch of lotto tickets If we win I get # % u get # % Deal
ham,Too late I said i have the website I didn't i have or dont have the slippers
ham,"Sicomo nolistened2the plaid albumquite gd&the new air1 which is hilariousalso bought”braindance”a compofstuff on aphex’s abel,u hav2hear itc u sn xxxx"
ham,Hey what's up charles sorry about the late reply
ham,Then just eat a brick and wait for ur monkey face U jerk
ham,I€˜m parked next to a MINI When are you coming in today do you think
ham,I'll be in sch fr 46 I dun haf da book in sch It's at home
ham,No way I'm going back there
ham,"Dont pack what you can buy at any storelike cereals If you must pack food, pack gari or something 9ja that you will miss"
ham,dont make ne plans for nxt wknd coz she wants us to come down then ok
ham,Nvm take ur time
ham,I love to cuddle I want to hold you in my strong arms right now
spam,Monthly password for wap mobsicom is 391784 Use your wap phone not PC
ham,Those were my exact intentions
ham,"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  # k help pls I will load d card abi hw,keep me posted luv 2 mj"
ham,Ok pa Nothing problem
spam,U€™ve Bin Awarded £50 to Play 4 Instant Cash Call 08715203028 To Claim EVERY 9th Player Wins Min £50£500 OptOut 08718727870
spam,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http//wwwetlpcouk/expressoffer Ts&Cs apply To stop texts, txt STOP to 80062"
ham,"Tee hee Off to lecture, cheery bye bye"
ham,I think chennai well settled
ham,Hey sexy buns What of that day No word from you this morning on YM    I think of you
spam,"This is the 2nd time we have tried 2 contact u U have won the 750 Pound prize 2 claim is easy, call 08712101358 NOW Only 10p per min BTnationalrate"
ham,Havent stuck at orchard in my dad's car Going 4 dinner now U leh So r they free tonight
spam,"Got what it takes 2 take part in the WRC Rally in Oz U can with Lucozade Energy Text RALLY LE to 61200 25p, see packs or lucozadecouk/wrc & itcould be u"
ham,Yup but not studying surfing lor I'm in e lazy mode today
ham,Mm you ask him to come its enough 
spam,WINNER As a valued network customer you have been selected to receivea £900 prize reward To claim call 09061701461 Claim code KL341 Valid 12 hours only
spam,FREE entry into our £250 weekly comp just send the word WIN to 80086 NOW 18 T&C wwwtxttowincouk
ham,Ujhhhhhhh computer shipped out with address to sandiago and parantella lane Wtf Poop
ham,I'm stuck in da middle of da row on da right hand side of da lt 
ham,"As usualiam fine, happy & doing well"
ham,Sbut he had some luck2 catches put down
spam,"500 New Mobiles from 2004, MUST GO Txt NOKIA to No 89545 & collect yours todayFrom ONLY £1 www4tcbiz 2optout 08718726270150gbp/mtmsg18"
ham,So li hai Me bored now da lecturer repeating last weeks stuff waste time 
